tweet_id,created_at,author_id,clean_text,response_tweet_id,in_response_to_tweet_id,intent,resolution_status,requires_escalation,annotation_notes,intent_options,resolution_options,escalation_options
2841203,Tue Nov 28 07:06:03 +0000 2017,552276,<USER> Thnx. Mostly listen on iPhone. You used to be able to do that on the iOS app right? No more? :(,2841204,2841202.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1881228,Wed Nov 08 04:08:18 +0000 2017,561429,<USER> The album is not currently on Spotify and I desperately need it to be. cc: <USER>,1881230,1881227.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2393592,Tue Nov 14 11:46:20 +0000 2017,689158,"<USER> Thank you kindly. I'm sure it makes for a better UX overall and is at least valid to test. Just a simple option to a song's context menu of ""Stop suggesting this artist"" or similar would be aces.",2393594,2393591.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1359515,Fri Oct 27 20:26:26 +0000 2017,436953,<USER> Galaxy S7. There isn't even an option to remove unlike playlists and albums <URL>,"1359517,1359518",1359514.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
867562,Fri Oct 20 17:55:15 +0000 2017,326007,"<USER> if it's helpful, i was able to get the songs to play on my amazon echo - but it still won't play through just the device though! <URL>",867560,867564.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2110135,Wed Nov 08 16:02:00 +0000 2017,622512,<USER> thanks but ill just go ahead and download the soundcloud app,2110134,2110136.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1516293,Fri Nov 03 20:10:54 +0000 2017,471807,"<USER> Hey, I don't think it is device specific, it has happened on two different android devices. I'm talking about the offline mode in-app.",1516295,1516291.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1935417,Sun Oct 29 09:09:08 +0000 2017,575802,<USER> South Africa <URL>,"1935416,1935418",1935419.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1464487,Wed Nov 08 04:28:04 +0000 2017,459926,<USER> Spotify deleted my mom and brother from my family account.,1464485,1464489.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2218970,Fri Nov 10 10:57:49 +0000 2017,648206,<USER> Is she willing or not to drop it there? ;_ ;,2218969,2218971.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1854888,Thu Oct 19 08:54:35 +0000 2017,554935,<USER> iPhone 5s. Spotify version 8.4.22.515.,1854890,1854887.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1287755,Thu Oct 26 19:30:18 +0000 2017,421198,<USER> Appreciate it!! If they fix this (see Photo) then Originals will go head to head w/ my Netflix! <URL>,1287757,1287754.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
962255,Fri Oct 13 15:24:07 +0000 2017,348334,"<USER> OS X: 10.12.6, Spotify: 1.0.65.320.gac7a8e02",962257,962254.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2969632,Thu Nov 30 01:00:38 +0000 2017,819111,<USER> Thankssss (:,,2969631.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1843932,Sun Nov 26 09:19:20 +0000 2017,552456,"<USER> iPhone 6, iOS 11.1.2, Spotify 8.4.28",1843934,1843931.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1261975,Thu Oct 26 10:35:26 +0000 2017,415609,<USER> thx !! :),1261974,1261976.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
397107,Mon Oct 09 18:34:23 +0000 2017,210049,<USER> Just did both and still stuck on that same southern comfort ad :(,397109,397106.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1225420,Mon Oct 16 00:00:55 +0000 2017,407492,<USER> Samsung GS7 edge android. It also happens on my desktop. I'm running win 10,1225419,1225421.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
850,Tue Oct 31 21:41:37 +0000 2017,115887,<USER> Premium & when i️ have it on shuffle it turns off when the song is done and just plays in order and the repeat lights up but doesn’t repeat,848,852.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1726752,Tue Nov 07 05:21:57 +0000 2017,522229,"<USER> That’s truly absurd, but I know it’s not your fault. Thanks for the link/explanation.",1726751,1726753.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1162263,Fri Nov 10 22:10:37 +0000 2017,393457,<USER> <USER> We need different paying methods..easy fix,1162264,1162262.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2928147,Wed Nov 29 08:30:30 +0000 2017,774377,"<USER> <USER> Mines hit and miss. Only sometimes shows the Spotify app when I go on multimedia. I’m just waiting for next Spotify update, otherwise going to Deezer",,2928146.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1427792,Thu Nov 16 06:11:54 +0000 2017,451665,<USER> Yes. But only because you’re so much better than <USER>,1427794,1427791.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
989808,Sun Oct 22 12:59:17 +0000 2017,354474,<USER> little bit disappointing for those who can’t pay with credit cards only with iTunes/google play cards.,989811,989807.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
356944,Sun Oct 08 15:46:00 +0000 2017,200756,<USER> I am in UK,356946,356943.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2738274,Mon Nov 20 16:36:25 +0000 2017,767248,<USER> HI there - still getting the same message!,2738273,2738275.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2633287,Fri Nov 17 22:43:20 +0000 2017,743507,"<USER> apparently it’s gone, there was something to flag in Users & Groups ➔ Login Items. Thanks!",,2633286.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2011264,Sun Nov 05 17:02:01 +0000 2017,594750,"<USER> Apple Music's limit is 100,000 songs. I would've understood if your response was that it's not economically feasible but it seems you lied",2011266,2011263.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2284923,Sat Nov 11 15:51:23 +0000 2017,663971,<USER> i tried to do this but it didn’t work. could be an update issue?,,2284922.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2075449,Thu Oct 19 04:25:58 +0000 2017,613788,<USER> Thanks Spotify for taking care of this! Y'all the best ❤️,2075451,2075448.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1252715,Mon Oct 16 19:23:16 +0000 2017,413857,<USER> I tried this. It seemed like it worked at first but it's back to doing the same thing.,1252716,1252714.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2699535,Sun Nov 26 22:57:14 +0000 2017,541550,<USER> Everything is updated to the newest update ffs,2699537,2699534.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2653011,Sun Nov 19 16:38:26 +0000 2017,748190,<USER> Do you guys know when it will be available?,2653013,2653010.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1968234,Tue Oct 31 15:25:31 +0000 2017,583192,<USER> I don't have the ad any more I had to close Spotify to stop it,1968236,1968233.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
942274,Sat Oct 21 12:34:31 +0000 2017,343374,"<USER> ...kidding? That was the 1st reply in that same thread, no use.",942272,942279.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2825199,Mon Nov 27 13:06:06 +0000 2017,787067,<USER> Ahh good to know thanks 😁,2825201,2825198.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1752931,Thu Oct 19 22:00:06 +0000 2017,333636,"<USER> Hi, on my laptop its only 1 year old and have sky fiber max internet",1752932,899917.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2594619,Fri Nov 17 02:50:12 +0000 2017,448347,"<USER> wait, it seems to be working now",2594622,2594618.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2716976,Mon Nov 20 06:32:23 +0000 2017,762623,<USER> in the top left with the windows media thing instead of showing this (see picture attached) it shows that (see first tweet attachment) <URL>,"2716974,2716979",2716980.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2959326,Wed Nov 29 20:29:49 +0000 2017,816768,<USER> Thank you I’ll have a look,2959328,2959325.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2153128,Thu Nov 09 03:11:04 +0000 2017,573856,<USER> Still nothing...,2153129,2153127.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1232902,Mon Oct 16 04:53:59 +0000 2017,409163,<USER> Not really sure but it’s been months (2 or 3). Yes i have tried rebooting my Mac but that didnt work out either,1232904,1232901.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
862197,Fri Oct 13 15:33:44 +0000 2017,324734,<USER> you're very kind,,862196.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
338709,Sat Oct 07 23:00:29 +0000 2017,196859,<USER> Thank youN,338711,338708.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
2251323,Fri Nov 10 20:55:54 +0000 2017,655857,<USER> i’m asking when!!!!!!,2251321,2251324.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1527863,Fri Nov 03 22:28:42 +0000 2017,435735,<USER> Voted and commented! Thank you for hearing me out!,1527865,1527862.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
1446600,Thu Nov 02 16:26:35 +0000 2017,455681,"<USER> Laptop, W11, I had to uninstall the damn app...",1446602,1446599.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
939992,Fri Oct 13 23:45:18 +0000 2017,342831,"<USER> Windows 8.1 64 bit and spotify 1.0.65.320.gac7a8e02, i just downloaded from the website and reinstalled, still doesn't work",939994,939991.0,,,,,ACCOUNT_LOGIN | SUBSCRIPTION_PREMIUM | BILLING_PAYMENT | PLAYBACK | APP_TECHNICAL | PLAYLIST_LIBRARY | FAMILY_DUO | CONTENT_AVAILABILITY | FEATURE_REQUEST | ACCOUNT_SECURITY | DEVICE_PLATFORM | OTHER,RESOLVED | UNRESOLVED | PARTIALLY_RESOLVED | INFORMATION_ONLY | UNCLEAR,YES | NO | UNCLEAR
